"Obs","male","xeduc","raceeth","marstat","pcincQ","ksaimeQ","year","_TYPE_","_PAGE_","_TABLE_","pctoti_Mean","pcssb_Mean","pcSSI_Mean","pcinci_Mean","pcdbinc_Mean","pcearn_Mean","pcimpr_Mean","pcNotModel_Mean","pcothinc_Mean","xssb_Mean","xsssb_Mean","xearn_Mean","xsern_Mean","pcNetTOTI_Mean","pcNetCensusIncome_Mean","pcfedtax_Mean","pcstatetax_Mean","pcFICAtax_Mean","pcHItax_Mean","pcMedicareSurtax_Mean","MedicareBPremium_Mean","MedicareDPremium_Mean","PCCENSUSINCOME_Mean","pcdeltaIRA_Mean","pcint_Mean","pcdiv_Mean","pcrentinc_Mean","hpctoti_Mean","hpcssb_Mean","hpcSSI_Mean","hpcinci_Mean","hpcdbinc_Mean","hpcearn_Mean","hpcimpr_Mean","hpcNotModel_Mean","hpcothinc_Mean","hxssb_Mean","hxsssb_Mean","hxearn_Mean","hxsern_Mean","hpcNetTOTI_Mean","hpcNetCENSUSincome_Mean","hpcfedtax_Mean","hpcstatetax_Mean","hpcFICAtax_Mean","hpcHItax_Mean","hpcMedicareSurtax_Mean","hMedicareBpremium_Mean","hMedicareDpremium_Mean","hpcCensusIncome_Mean","hpcdeltaIRA_Mean","hpcint_Mean","hpcdiv_Mean","hpcrentinc_Mean"
"127",".",".",".",".","3rd quintile",".",2015,0000101,4,5,38050.03,13107.63,0.000,7875.77,5181.81,7050.91,3854.38,979.55,4730.53,13574.57,6554.75,6213.98,6154.89,34778.64,26191.47,898.40,195.86,289.98,67.817,0.00,1434.38,384.96,29462.87,1547.38,522.96,515.43,557.21,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"128",".",".",".",".","3rd quintile",".",2025,0000101,4,5,41173.48,14956.52,0.000,8643.12,3911.11,8481.42,4044.85,1136.45,5916.97,15414.40,7527.31,7714.57,7162.05,36868.38,28444.92,1296.07,248.23,370.59,86.670,4.51,1773.97,525.06,32750.02,2506.62,671.17,609.36,477.36,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"129",".",".",".",".","3rd quintile",".",2035,0000101,4,5,42429.77,16957.21,0.000,9608.49,2687.28,7732.10,4282.72,1161.97,6950.68,17391.22,8443.26,6861.51,6674.80,37419.11,29226.48,1435.20,232.74,324.47,75.885,3.35,2264.96,674.05,34237.14,3672.56,651.42,687.88,686.71,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"130",".",".",".",".","3rd quintile",".",2045,0000101,4,5,44105.49,18658.07,0.227,10491.72,1756.99,7452.61,4493.75,1252.13,7987.02,19091.13,8667.09,6671.46,6232.05,38206.44,29917.08,1550.84,224.09,314.43,73.535,10.45,2867.54,858.17,35816.14,4449.77,749.95,754.48,741.92,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"131",".",".",".",".","3rd quintile",".",2055,0000101,4,5,47890.50,20317.48,0.000,11462.16,1227.65,8357.67,4982.02,1543.53,9078.46,20769.54,9595.87,7412.84,7222.10,40666.80,31793.90,1826.04,234.89,351.11,82.114,32.79,3617.22,1079.54,39017.60,4956.67,860.62,799.48,954.50,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"132",".",".",".",".","3rd quintile",".",2065,0000101,4,5,52409.90,23250.46,2.276,12339.19,1184.00,8610.33,5475.62,1548.02,10223.06,23813.93,11370.04,7651.61,7490.26,43577.12,34881.91,2284.70,254.38,363.05,84.908,67.49,4456.97,1321.29,43714.69,6301.02,1006.83,962.12,849.64,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"133",".",".",".",".","4th quintile",".",2015,0000101,5,5,60535.50,13748.82,0.535,16686.64,8748.30,15235.90,5025.48,1089.83,4215.45,14261.75,7379.04,14106.56,12723.99,54247.72,37956.42,3058.29,596.17,688.33,161.020,2.89,1403.62,377.45,44244.20,2540.54,971.27,1284.22,624.79,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"134",".",".",".",".","4th quintile",".",2025,0000101,5,5,65708.57,15980.36,0.000,18295.11,7147.13,17306.15,5694.25,1285.58,4709.08,16445.14,8814.64,15959.87,14109.75,57766.49,41575.27,3977.22,659.88,806.99,188.748,10.52,1770.39,528.33,49517.34,4691.22,1044.93,1347.97,714.01,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"135",".",".",".",".","4th quintile",".",2035,0000101,5,5,69178.82,18611.48,0.000,21008.25,5190.68,16809.19,6241.34,1317.88,6192.83,19133.38,9542.87,15333.42,13531.64,60061.68,43757.71,4535.35,685.69,786.39,183.922,26.22,2240.58,659.00,52874.85,7108.98,1237.14,1620.28,979.23,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"136",".",".",".",".","4th quintile",".",2045,0000101,5,5,72940.69,20067.67,0.000,22991.82,3454.74,18262.07,6749.80,1414.59,7019.91,20532.01,9777.18,16748.62,14553.97,62427.60,45641.79,4968.58,686.45,854.74,199.899,59.79,2889.21,854.43,56154.88,8835.33,1378.04,1818.51,923.92,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"137",".",".",".",".","4th quintile",".",2055,0000101,5,5,79696.91,22222.12,1.093,24364.96,2719.26,21199.50,7499.13,1690.85,7954.29,22795.30,11066.45,19473.91,17103.68,66768.58,49436.73,5993.95,762.92,1013.19,236.956,131.76,3702.38,1087.18,62365.07,9872.21,1539.19,2056.45,1064.39,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"138",".",".",".",".","4th quintile",".",2065,0000101,5,5,86443.42,25149.34,0.541,25902.66,2880.52,22120.34,8485.60,1904.42,8700.16,25797.76,12550.50,20173.76,18025.62,70858.82,53534.60,7234.60,831.41,1038.46,242.867,228.38,4643.16,1365.72,69119.20,11445.35,1955.59,2406.42,1256.68,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"139",".",".",".",".","top quintile",".",2015,0000101,6,5,159339.76,14803.88,0.000,80606.48,15020.36,39727.86,8114.28,1066.90,3145.36,15167.56,7893.62,39843.06,27871.04,138581.72,65729.87,13761.65,2868.44,1512.55,451.438,203.31,1543.07,417.58,86487.91,4932.75,2799.34,6570.56,1566.25,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"140",".",".",".",".","top quintile",".",2025,0000101,6,5,173290.25,17954.87,1.431,93173.58,12739.83,38678.97,9733.18,1008.39,3962.47,18217.00,9194.31,36579.11,26319.97,152364.99,70655.49,13351.40,2512.90,1784.00,463.673,247.48,1985.54,580.27,91580.75,8836.75,3166.51,7265.07,1928.94,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"141",".",".",".",".","top quintile",".",2035,0000101,6,5,187075.99,20688.60,0.000,100168.18,10169.09,43390.85,11545.85,1113.42,4506.27,21027.31,9599.92,42857.57,26470.87,161256.48,76383.75,16649.22,2826.29,1999.17,540.694,423.94,2609.01,771.19,102203.26,12621.80,3503.29,8538.16,2178.05,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"142",".",".",".",".","top quintile",".",2045,0000101,6,5,206306.38,23214.27,0.000,110738.73,8653.88,48753.78,13649.58,1296.14,5731.10,23635.79,10539.51,47094.51,32274.38,174454.06,84485.22,20411.00,3387.96,2204.17,605.877,667.15,3545.20,1030.96,116337.54,17680.37,4174.77,10062.33,2501.99,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"143",".",".",".",".","top quintile",".",2055,0000101,6,5,221774.09,25277.90,0.000,110545.81,7860.27,61359.44,15177.59,1553.07,6496.23,25922.20,11717.48,59425.57,39685.62,180349.68,95685.82,26871.90,4128.61,2652.02,760.056,1029.43,4626.78,1355.61,137110.23,20292.04,5706.87,11905.15,3155.48,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"144",".",".",".",".","top quintile",".",2065,0000101,6,5,232982.40,28568.34,0.000,112022.25,7907.22,65442.59,17356.63,1685.37,6932.62,29202.67,13250.76,63869.41,42573.65,187325.87,102657.90,28716.97,4124.82,3025.77,822.739,1157.29,6040.33,1768.60,148314.43,23469.02,5539.12,12137.91,3564.86,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"145",".",".",".",".",".",".",2015,0000001,1,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98988,0.83922,0.03424,0.92957,0.48066,0.41345,0.79822,0.09264,0.16406,0.79509,0.39482,0.30553,0.22701,1,0.99983,0.49987,0.39323,0.27673,0.27673,0.02426,0.91937,0.72568,0.98393,0.34100,0.47276,0.28817,0.08283
"146",".",".",".",".",".",".",2025,0000001,1,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98955,0.85450,0.02717,0.93867,0.45545,0.43037,0.79548,0.09192,0.16828,0.81168,0.41184,0.31915,0.22740,1,0.99968,0.53048,0.39805,0.29679,0.29679,0.05262,0.92099,0.72979,0.98407,0.44009,0.47207,0.28168,0.08140
"147",".",".",".",".",".",".",2035,0000001,1,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99100,0.87156,0.02203,0.94071,0.40489,0.39221,0.78524,0.08478,0.17041,0.83973,0.41530,0.29190,0.19891,1,0.99970,0.51914,0.38057,0.27568,0.27568,0.09581,0.92555,0.73473,0.98315,0.50787,0.47651,0.27703,0.08012
"148",".",".",".",".",".",".",2045,0000001,1,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99058,0.87112,0.01820,0.93841,0.33267,0.37417,0.76200,0.08391,0.17814,0.84340,0.39519,0.28233,0.18800,1,0.99949,0.51375,0.36743,0.26784,0.26784,0.16658,0.92595,0.73170,0.98129,0.52743,0.46358,0.26655,0.08134
"149",".",".",".",".",".",".",2055,0000001,1,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99072,0.87054,0.01382,0.93987,0.24796,0.39534,0.74697,0.08832,0.18280,0.84202,0.39578,0.29860,0.20233,1,0.99928,0.52545,0.37103,0.28547,0.28547,0.27083,0.92242,0.72850,0.98172,0.52025,0.46699,0.26513,0.08187
"150",".",".",".",".",".",".",2065,0000001,1,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99208,0.87400,0.01103,0.94167,0.19661,0.39123,0.73947,0.08781,0.18413,0.84907,0.40148,0.29613,0.19921,1,0.99953,0.53898,0.37743,0.28304,0.28304,0.36436,0.92140,0.72824,0.98230,0.54312,0.47303,0.26859,0.08135
"151","Female",".",".",".",".",".",2015,1000001,2,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98857,0.84735,0.04259,0.92182,0.45222,0.35995,0.79625,0.07668,0.18470,0.80132,0.36784,0.25733,0.18587,1,0.99976,0.44591,0.35533,0.23126,0.23126,0.02044,0.92838,0.75573,0.98155,0.34815,0.46341,0.26773,0.07531
"152","Female",".",".",".",".",".",2025,1000001,2,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98859,0.85775,0.03236,0.93517,0.44304,0.38897,0.80514,0.07428,0.18790,0.81269,0.38939,0.27618,0.19980,1,0.99971,0.49632,0.37177,0.25623,0.25623,0.04941,0.92752,0.75954,0.98241,0.45141,0.46402,0.26873,0.07630
"153","Female",".",".",".",".",".",2035,1000001,2,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99012,0.87479,0.02505,0.93807,0.40384,0.34932,0.79934,0.06980,0.18796,0.84202,0.39150,0.24638,0.17341,1,0.99979,0.49040,0.35930,0.23095,0.23095,0.08698,0.93181,0.76422,0.98163,0.52181,0.46918,0.26367,0.07551
"154","Female",".",".",".",".",".",2045,1000001,2,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98947,0.87625,0.01986,0.93544,0.33725,0.32957,0.77506,0.06485,0.19691,0.84488,0.37533,0.24239,0.15600,1,0.99981,0.48367,0.34455,0.22833,0.22833,0.15048,0.93423,0.76210,0.97990,0.54508,0.45704,0.25525,0.07592
"155","Female",".",".",".",".",".",2055,1000001,2,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98921,0.87409,0.01548,0.93797,0.25406,0.34926,0.75750,0.07051,0.20631,0.84145,0.37938,0.25501,0.17258,1,0.99923,0.49566,0.34765,0.24174,0.24174,0.24941,0.92999,0.75953,0.97922,0.53923,0.45819,0.25144,0.07688
"156","Female",".",".",".",".",".",2065,1000001,2,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99077,0.88050,0.01167,0.93970,0.20040,0.34810,0.74853,0.07130,0.20348,0.85046,0.38480,0.25485,0.17049,1,0.99962,0.51201,0.35682,0.24263,0.24263,0.34043,0.92832,0.75729,0.98079,0.56224,0.46317,0.25678,0.07610
"157","Male",".",".",".",".",".",2015,1000001,3,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99147,0.82938,0.02413,0.93896,0.51507,0.47817,0.80059,0.11196,0.13908,0.78755,0.42746,0.36385,0.27678,1,0.99991,0.56516,0.43909,0.33174,0.33174,0.02888,0.90847,0.68932,0.98681,0.33235,0.48408,0.31289,0.09193
"158","Male",".",".",".",".",".",2025,1000001,3,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99068,0.85071,0.02112,0.94275,0.46992,0.47861,0.78422,0.11248,0.14542,0.81051,0.43801,0.36923,0.25957,1,0.99966,0.57029,0.42867,0.34406,0.34406,0.05637,0.91338,0.69511,0.98601,0.42691,0.48145,0.29678,0.08735
"159","Male",".",".",".",".",".",2035,1000001,3,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99200,0.86788,0.01858,0.94373,0.40609,0.44123,0.76912,0.10190,0.15035,0.83711,0.44250,0.34393,0.22807,1,0.99959,0.55200,0.40488,0.32682,0.32682,0.10589,0.91839,0.70103,0.98489,0.49192,0.48489,0.29229,0.08538
"160","Male",".",".",".",".",".",2045,1000001,3,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99185,0.86529,0.01630,0.94179,0.32746,0.42499,0.74711,0.10563,0.15674,0.84171,0.41783,0.32785,0.22448,1,0.99912,0.54803,0.39350,0.31287,0.31287,0.18493,0.91651,0.69705,0.98287,0.50732,0.47104,0.27944,0.08751
"161","Male",".",".",".",".",".",2055,1000001,3,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99242,0.86653,0.01195,0.94202,0.24109,0.44727,0.73510,0.10839,0.15630,0.84266,0.41426,0.34773,0.23585,1,0.99934,0.55901,0.39737,0.33476,0.33476,0.29496,0.91389,0.69355,0.98454,0.49887,0.47690,0.28056,0.08749
"162","Male",".",".",".",".",".",2065,1000001,3,6,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99356,0.86664,0.01030,0.94391,0.19232,0.44007,0.72922,0.10651,0.16222,0.84751,0.42037,0.34286,0.23172,1,0.99943,0.56952,0.40076,0.32879,0.32879,0.39146,0.91357,0.69535,0.98402,0.52149,0.48419,0.28195,0.08729
"163",".",".",".",".",".",".",2015,0000001,1,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98988,0.83922,0.03424,0.92957,0.48066,0.41345,0.79822,0.09264,0.16406,0.79509,0.39482,0.30553,0.22701,1,0.99983,0.49987,0.39323,0.27673,0.27673,0.02426,0.91937,0.72568,0.98393,0.34100,0.47276,0.28817,0.08283
"164",".",".",".",".",".",".",2025,0000001,1,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98955,0.85450,0.02717,0.93867,0.45545,0.43037,0.79548,0.09192,0.16828,0.81168,0.41184,0.31915,0.22740,1,0.99968,0.53048,0.39805,0.29679,0.29679,0.05262,0.92099,0.72979,0.98407,0.44009,0.47207,0.28168,0.08140
"165",".",".",".",".",".",".",2035,0000001,1,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99100,0.87156,0.02203,0.94071,0.40489,0.39221,0.78524,0.08478,0.17041,0.83973,0.41530,0.29190,0.19891,1,0.99970,0.51914,0.38057,0.27568,0.27568,0.09581,0.92555,0.73473,0.98315,0.50787,0.47651,0.27703,0.08012
"166",".",".",".",".",".",".",2045,0000001,1,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99058,0.87112,0.01820,0.93841,0.33267,0.37417,0.76200,0.08391,0.17814,0.84340,0.39519,0.28233,0.18800,1,0.99949,0.51375,0.36743,0.26784,0.26784,0.16658,0.92595,0.73170,0.98129,0.52743,0.46358,0.26655,0.08134
"167",".",".",".",".",".",".",2055,0000001,1,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99072,0.87054,0.01382,0.93987,0.24796,0.39534,0.74697,0.08832,0.18280,0.84202,0.39578,0.29860,0.20233,1,0.99928,0.52545,0.37103,0.28547,0.28547,0.27083,0.92242,0.72850,0.98172,0.52025,0.46699,0.26513,0.08187
"168",".",".",".",".",".",".",2065,0000001,1,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99208,0.87400,0.01103,0.94167,0.19661,0.39123,0.73947,0.08781,0.18413,0.84907,0.40148,0.29613,0.19921,1,0.99953,0.53898,0.37743,0.28304,0.28304,0.36436,0.92140,0.72824,0.98230,0.54312,0.47303,0.26859,0.08135
"169",".",".",".","Married",".",".",2015,0001001,2,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99001,0.85084,0.01886,0.94900,0.56280,0.53547,0.87972,0.10583,0.13424,0.77538,0.66433,0.34897,0.39234,1,1.00000,0.59325,0.46926,0.31497,0.31497,0.03402,0.89690,0.70371,0.98969,0.36000,0.51231,0.33846,0.10562
"170",".",".",".","Married",".",".",2025,0001001,2,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98909,0.86874,0.01589,0.95188,0.52203,0.55015,0.88479,0.10464,0.13548,0.79588,0.69592,0.35763,0.39364,1,0.99978,0.62254,0.46610,0.33159,0.33159,0.07044,0.90001,0.70715,0.98865,0.46579,0.50646,0.32783,0.10392
"171",".",".",".","Married",".",".",2035,0001001,2,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99092,0.88457,0.01419,0.95177,0.45707,0.50786,0.87858,0.09518,0.13638,0.82873,0.73009,0.32644,0.35977,1,0.99980,0.60382,0.44721,0.30907,0.30907,0.12535,0.90522,0.71289,0.98769,0.52890,0.51091,0.32088,0.10040
"172",".",".",".","Married",".",".",2045,0001001,2,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99005,0.87824,0.01059,0.95220,0.37410,0.49723,0.86971,0.09616,0.14185,0.82682,0.72556,0.32318,0.35630,1,0.99951,0.61182,0.43699,0.30689,0.30689,0.22435,0.90112,0.71093,0.98546,0.55267,0.49576,0.31093,0.10454
"173",".",".",".","Married",".",".",2055,0001001,2,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99101,0.87870,0.00669,0.95667,0.28074,0.53100,0.86681,0.10134,0.14254,0.82591,0.72658,0.34826,0.38221,1,0.99955,0.63338,0.44733,0.33506,0.33506,0.35949,0.89989,0.70679,0.98803,0.54458,0.51155,0.31580,0.10477
"174",".",".",".","Married",".",".",2065,0001001,2,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99353,0.88064,0.00499,0.95972,0.22533,0.52640,0.86720,0.10402,0.14608,0.83440,0.73934,0.34672,0.37635,1,0.99966,0.65138,0.45361,0.33184,0.33184,0.46870,0.89657,0.70612,0.98838,0.57268,0.51139,0.31650,0.10436
"175",".",".",".","Widowed",".",".",2015,0001001,3,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98710,0.88479,0.03824,0.91742,0.37259,0.17515,0.82025,0.06990,0.18998,0.88262,0.04807,0.17515,0.00000,1,0.99921,0.34019,0.25720,0.16001,0.16001,0.00925,0.95645,0.76811,0.97977,0.40256,0.43018,0.21486,0.05633
"176",".",".",".","Widowed",".",".",2025,0001001,3,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98589,0.88913,0.02755,0.93295,0.39037,0.19071,0.84564,0.06788,0.19784,0.88531,0.05145,0.19071,0.00000,1,0.99917,0.39601,0.29311,0.17544,0.17544,0.02739,0.95369,0.77826,0.98174,0.52531,0.44415,0.22656,0.05610
"177",".",".",".","Widowed",".",".",2035,0001001,3,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98788,0.90652,0.01755,0.94276,0.38202,0.17605,0.86602,0.06852,0.19027,0.90165,0.05905,0.17605,0.00000,1,0.99972,0.41962,0.28857,0.16380,0.16380,0.05668,0.95167,0.78034,0.98395,0.61473,0.45291,0.22952,0.05473
"178",".",".",".","Widowed",".",".",2045,0001001,3,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98726,0.91287,0.01516,0.94204,0.33108,0.15427,0.85911,0.06242,0.18764,0.90994,0.06115,0.15427,0.00000,1,0.99962,0.40867,0.27835,0.14714,0.14714,0.09822,0.95503,0.76713,0.98229,0.63643,0.44815,0.22127,0.05783
"179",".",".",".","Widowed",".",".",2055,0001001,3,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98550,0.91340,0.01282,0.94201,0.25799,0.15469,0.84155,0.06913,0.19728,0.91029,0.06032,0.15469,0.00000,1,0.99935,0.39845,0.26874,0.14744,0.14744,0.16764,0.95340,0.76505,0.97812,0.64505,0.43340,0.21126,0.05929
"180",".",".",".","Widowed",".",".",2065,0001001,3,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98637,0.91786,0.00950,0.94612,0.20590,0.16040,0.83823,0.06326,0.19215,0.91536,0.05663,0.16040,0.00000,1,0.99975,0.41943,0.28391,0.15539,0.15539,0.25028,0.94962,0.75809,0.97962,0.66783,0.44718,0.21978,0.06151
"181",".",".",".","Divorced",".",".",2015,0001001,4,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99139,0.78218,0.05399,0.90621,0.36985,0.33001,0.60972,0.08566,0.19610,0.78218,0.00000,0.33001,0.00000,1,1.00000,0.41593,0.32859,0.30392,0.30392,0.01139,0.94289,0.74414,0.97493,0.24175,0.41912,0.23285,0.04760
"182",".",".",".","Divorced",".",".",2025,0001001,4,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99302,0.81318,0.03942,0.92589,0.37057,0.32987,0.61972,0.08447,0.18493,0.81318,0.00000,0.32987,0.00000,1,0.99977,0.42650,0.32243,0.31138,0.31138,0.02340,0.95112,0.75470,0.97883,0.34959,0.41807,0.21937,0.04731
"183",".",".",".","Divorced",".",".",2035,0001001,4,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99117,0.83506,0.02896,0.92956,0.34195,0.30418,0.62252,0.07373,0.18278,0.83506,0.00000,0.30418,0.00000,1,0.99959,0.42556,0.31609,0.28980,0.28980,0.06100,0.94763,0.74985,0.97782,0.42349,0.43294,0.22386,0.05525
"184",".",".",".","Divorced",".",".",2045,0001001,4,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99440,0.84503,0.02599,0.92441,0.28015,0.31033,0.60668,0.07978,0.19156,0.84503,0.00000,0.31033,0.00000,1,0.99960,0.42691,0.31813,0.30233,0.30233,0.11638,0.95221,0.75165,0.97820,0.44311,0.43071,0.22616,0.05399
"185",".",".",".","Divorced",".",".",2055,0001001,4,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99282,0.86100,0.01747,0.92603,0.20579,0.31372,0.60668,0.07998,0.19336,0.86100,0.00000,0.31372,0.00000,1,0.99942,0.44224,0.31683,0.30460,0.30460,0.19220,0.94622,0.74762,0.97826,0.45195,0.43370,0.22345,0.05785
"186",".",".",".","Divorced",".",".",2065,0001001,4,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99198,0.86287,0.01623,0.92934,0.15451,0.30405,0.58709,0.08117,0.19729,0.86287,0.00000,0.30405,0.00000,1,0.99924,0.43468,0.31608,0.29756,0.29756,0.26623,0.95053,0.75095,0.97861,0.45588,0.44060,0.21772,0.05500
"187",".",".",".","Single",".",".",2015,0001001,5,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99473,0.70592,0.11521,0.84751,0.34794,0.30216,0.40343,0.06621,0.27398,0.70592,0.00000,0.30216,0.00000,1,1.00000,0.38208,0.30945,0.26807,0.26807,0.01507,0.94512,0.73996,0.96597,0.17893,0.37809,0.20393,0.04405
"188",".",".",".","Single",".",".",2025,0001001,5,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99478,0.75527,0.07900,0.88654,0.30035,0.32759,0.39472,0.07309,0.28887,0.75527,0.00000,0.32759,0.00000,1,1.00000,0.38845,0.30281,0.30776,0.30776,0.03761,0.93909,0.73338,0.96798,0.23806,0.39571,0.20053,0.04420
