"year","category","catval","percentile","wealth_1_pc","ss_1_pc","income_1_pc","wealth_2_pc","ss_2_pc","income_2_pc","wealth_1_eq","ss_1_eq","income_1_eq","wealth_2_eq","ss_2_eq","income_2_eq"
2015,"age","3",3,-967.53,0,5772.49,-967.53,0,5772.49,-1054.83,0,6438.89,-1054.83,0,6438.89
2015,"age","3",4,-821.15,0,7057.97,-821.15,0,7057.97,-942.43,0,8067.16,-942.43,0,8067.16
2015,"age","3",5,-700.71,0,8395.56,-700.71,0,8395.56,-751.65,0,8902.91,-751.65,0,8902.91
2015,"age","3",6,-421.78,0,8896.94,-421.78,0,8896.94,-478.89,0,9585.63,-478.89,0,9585.63
2015,"age","3",7,-205.02,0,9391.69,-205.02,0,9391.69,-220.53,0,10245.08,-220.53,0,10245.08
2015,"age","3",8,-106.6,0,9922.46,-106.6,0,9922.46,-107.8,0,10945.07,-107.8,0,10945.07
2015,"age","3",9,-37.95,2212.55,10657.26,-37.95,2212.55,10657.26,-40.05,2728.41,11521.44,-40.05,2728.41,11521.44
2015,"age","3",10,0,3780.48,11190.49,0,3780.48,11190.49,0,4454.12,12539.22,0,4454.12,12539.22
2015,"age","3",11,147.89,4714.4,11562.8,147.89,4714.4,11562.8,174.04,5914.8,13089.76,174.04,5914.8,13089.76
2015,"age","3",12,385.44,5506.97,12458.78,385.44,5506.97,12458.78,388.71,6676.1,13806,388.71,6676.1,13806
2015,"age","3",13,639.78,6124.8,13329.12,639.78,6124.8,13329.12,728.62,7239.87,14985.74,728.62,7239.87,14985.74
2015,"age","3",14,993.2,6794.76,13977,993.2,6794.76,13977,1162.77,7679.65,15674.4,1162.77,7679.65,15674.4
2015,"age","3",15,1304.68,7239.87,14610.05,1304.68,7239.87,14610.05,1434.61,8324.27,16165.24,1434.61,8324.27,16165.24
2015,"age","3",16,1517.34,7617.08,15298.66,1517.34,7617.08,15298.66,1716.41,8715.87,16836.57,1716.41,8715.87,16836.57
2015,"age","3",17,1809.3,7974,15673.96,1809.3,7974,15673.96,1984.28,9082.8,17682.26,1984.28,9082.8,17682.26
2015,"age","3",18,2027.5,8436.1,16240.23,2027.5,8436.1,16240.23,2324.33,9489.39,18309.09,2324.33,9489.39,18309.09
2015,"age","3",19,2404.25,8836.87,16654.97,2404.25,8836.87,16654.97,2668.19,9885.69,19460.55,2668.19,9885.69,19460.55
2015,"age","3",20,2750.81,9038.49,17386.66,2750.81,9038.49,17386.66,3168.03,10276.57,20039.06,3168.03,10276.57,20039.06
2015,"age","3",21,3139.94,9234.57,17874.81,3139.94,9234.57,17874.81,3606.96,10647.6,20624.22,3606.96,10647.6,20624.22
2015,"age","3",22,3460.46,9572.04,18430.48,3460.46,9572.04,18430.48,4079.69,11028.04,21300.86,4079.69,11028.04,21300.86
2015,"age","3",23,3876.61,9825.46,19081.93,3876.61,9825.46,19081.93,4552.77,11438.04,21820.36,4552.77,11438.04,21820.36
2015,"age","3",24,4333.15,10108.29,19730.63,4333.15,10108.29,19730.63,4957.86,11755.37,22358.34,4957.86,11755.37,22358.34
2015,"age","3",25,4766.94,10287.36,20312.18,4766.94,10287.36,20312.18,5360.83,12101.12,22849.35,5360.83,12101.12,22849.35
2015,"age","3",26,5176.63,10494,20820.14,5176.63,10494,20820.14,5870.37,12464.14,23444.1,5870.37,12464.14,23444.1
2015,"age","3",27,5674.71,10771.63,21300.86,5674.71,10771.63,21300.86,6557.71,12703.34,24091.04,6557.71,12703.34,24091.04
2015,"age","3",28,6156.52,11028.88,21775.19,6156.52,11028.88,21775.19,7057.47,12894.37,24865.94,7057.47,12894.37,24865.94
2015,"age","3",29,6754.43,11278.4,22181.18,6754.43,11278.4,22181.18,7763.29,13245.28,25363.19,7763.29,13245.28,25363.19
2015,"age","3",30,7287.15,11540.6,22565.76,7287.15,11540.6,22565.76,8513.44,13501.2,26024.09,8513.44,13501.2,26024.09
2015,"age","3",31,7902.6,11730,22910.04,7902.6,11730,22910.04,9267.86,13708.5,26814.88,9267.86,13708.5,26814.88
2015,"age","3",32,8684.94,11887.44,23377.68,8684.94,11887.44,23377.68,10071.58,14052,27533.65,10071.58,14052,27533.65
2015,"age","3",33,9219.35,12090.32,23879.38,9219.35,12090.32,23879.38,10764.09,14334.1,28038.33,10764.09,14334.1,28038.33
2015,"age","3",34,9911.4,12302.88,24492.86,9911.4,12302.88,24492.86,11425.97,14590.95,29033.31,11425.97,14590.95,29033.31
2015,"age","3",35,10529.33,12458.4,25009.92,10529.33,12458.4,25009.92,12311.17,14830.07,29580.2,12311.17,14830.07,29580.2
2015,"age","3",36,11369.85,12666.62,25416.95,11369.85,12666.62,25416.95,13040.1,15182.18,30264.45,13040.1,15182.18,30264.45
2015,"age","3",37,12149.76,12831.68,26083.01,12149.76,12831.68,26083.01,13947.3,15420.59,30961.63,13947.3,15420.59,30961.63
2015,"age","3",38,12843.71,12991.97,26611.42,12843.71,12991.97,26611.42,14946.64,15681.41,31514.96,14946.64,15681.41,31514.96
2015,"age","3",39,13590.35,13197.43,27114.02,13590.35,13197.43,27114.02,16524.55,15920.4,32279.26,16524.55,15920.4,32279.26
2015,"age","3",40,14371.35,13353.6,27759.4,14371.35,13353.6,27759.4,17609.94,16152.74,32869.94,17609.94,16152.74,32869.94
2015,"age","3",41,15515.62,13473.81,28372.71,15515.62,13473.81,28372.71,18644.03,16380.7,33703.66,18644.03,16380.7,33703.66
2015,"age","3",42,16824.22,13595.41,28928.68,16824.22,13595.41,28928.68,19951.97,16563.49,34666.39,19951.97,16563.49,34666.39
2015,"age","3",43,17864.96,13772.4,29490.45,17864.96,13772.4,29490.45,21394.61,16723.7,35291.38,21394.61,16723.7,35291.38
2015,"age","3",44,18965.33,13923.4,30104.97,18965.33,13923.4,30104.97,22851.08,16924.52,36174.75,22851.08,16924.52,36174.75
2015,"age","3",45,20488.12,14128.29,30533.52,20488.12,14128.29,30533.52,24289.57,17138.4,37160.61,24289.57,17138.4,37160.61
2015,"age","3",46,21553.05,14350.31,31073.96,21553.05,14350.31,31073.96,26019.49,17335.24,37932.82,26019.49,17335.24,37932.82
2015,"age","3",47,23027.21,14564.13,31693.75,23027.21,14564.13,31693.75,27304.64,17521.66,39076.02,27304.64,17521.66,39076.02
2015,"age","3",48,25090.76,14724.48,32571.5,25090.76,14724.48,32571.5,29259.75,17738.24,39951.78,29259.75,17738.24,39951.78
2015,"age","3",49,26298.84,14871.6,33399.33,26298.84,14871.6,33399.33,31681.86,17970.35,40884.57,31681.86,17970.35,40884.57
2015,"age","3",50,27445.07,15047.96,34171.76,27445.07,15047.96,34171.76,34063.13,18136.31,41756.37,34063.13,18136.31,41756.37
2015,"age","3",51,29049.7,15264.83,34892.39,29049.7,15264.83,34892.39,35754.8,18320.4,42693.51,35754.8,18320.4,42693.51
2015,"age","3",52,31498.69,15432.47,35843.04,31498.69,15432.47,35843.04,37423.04,18518.4,43413.21,37423.04,18518.4,43413.21
2015,"age","3",53,32943.86,15608.15,37095.1,32943.86,15608.15,37095.1,39453.55,18666.8,44055.14,39453.55,18666.8,44055.14
2015,"age","3",54,34794.07,15821.55,37819,34794.07,15821.55,37819,41651,18858.88,44815.48,41651,18858.88,44815.48
2015,"age","3",55,36290.28,15972.83,38775.77,36290.28,15972.83,38775.77,45133.82,19032.79,45767.34,45133.82,19032.79,45767.34
2015,"age","3",56,38297.61,16172.82,39666.64,38297.61,16172.82,39666.64,47629.16,19176,46786.74,47629.16,19176,46786.74
2015,"age","3",57,40368.33,16293.29,40474.94,40368.33,16293.29,40474.94,50038.48,19373.77,48279.34,50038.48,19373.77,48279.34
2015,"age","3",58,42346.83,16430.34,41294.08,42346.83,16430.34,41294.08,53300.14,19567.3,48985.07,53300.14,19567.3,48985.07
2015,"age","3",59,46151.55,16572.8,42078.8,46151.55,16572.8,42078.8,56304.52,19726.06,50538.79,56304.52,19726.06,50538.79
2015,"age","3",60,49021.78,16703.28,42931.98,49021.78,16703.28,42931.98,59278.53,20015.92,52147.52,59278.53,20015.92,52147.52
2015,"age","3",61,52063.13,16854.79,43615.73,52063.13,16854.79,43615.73,61696.29,20208.96,53341.73,61696.29,20208.96,53341.73
2015,"age","3",62,54172.13,17047.71,44340.24,54172.13,17047.71,44340.24,66873.84,20465.21,54925.42,66873.84,20465.21,54925.42
2015,"age","3",63,58101.33,17117.1,45255.53,58101.33,17117.1,45255.53,71770.62,20665.91,56065.31,71770.62,20665.91,56065.31
2015,"age","3",64,62089.31,17289.64,46479.42,62089.31,17289.64,46479.42,74958.91,20838.91,57316.06,74958.91,20838.91,57316.06
2015,"age","3",65,66675.56,17427.89,47619.85,66675.56,17427.89,47619.85,78790.26,20986.72,58626.42,78790.26,20986.72,58626.42
2015,"age","3",66,69934.34,17564.64,48794.29,69934.34,17564.64,48794.29,86793.22,21189.47,59957.27,86793.22,21189.47,59957.27
2015,"age","3",67,74575.06,17698.8,49868.95,74575.06,17698.8,49868.95,91301.79,21380.37,61206.5,91301.79,21380.37,61206.5
2015,"age","3",68,78937.32,17884.37,51049.39,78937.32,17884.37,51049.39,95713.92,21645.83,62463.86,95713.92,21645.83,62463.86
2015,"age","3",69,83570.59,18084.84,52294.14,83570.59,18084.84,52294.14,101970.31,21854.4,64010.65,101970.31,21854.4,64010.65
2015,"age","3",70,89976.84,18248.53,53564.89,89976.84,18248.53,53564.89,107520.45,22039.89,65985.02,107520.45,22039.89,65985.02
2015,"age","3",71,95145.15,18359.12,55344.16,95145.15,18359.12,55344.16,115297.6,22289.02,67758.02,115297.6,22289.02,67758.02
2015,"age","3",72,102300.98,18557.4,57406.51,102300.98,18557.4,57406.51,122879.61,22537.17,69502.73,122879.61,22537.17,69502.73
2015,"age","3",73,111627.45,18688.87,58960.26,111627.45,18688.87,58960.26,130439.74,22833.84,71672.02,130439.74,22833.84,71672.02
2015,"age","3",74,123675.86,18898.68,60716.25,123675.86,18898.68,60716.25,142807.95,23045.67,72944.01,142807.95,23045.67,72944.01
2015,"age","3",75,133955.3,19100.56,62035.62,133955.3,19100.56,62035.62,154795.03,23237.04,74962.24,154795.03,23237.04,74962.24
2015,"age","3",76,142517.8,19307.64,63874.16,142517.8,19307.64,63874.16,173122.32,23464.8,77011.51,173122.32,23464.8,77011.51
2015,"age","3",77,154142.35,19567.2,65985.02,154142.35,19567.2,65985.02,189470.02,23661.69,80076.06,189470.02,23661.69,80076.06
2015,"age","3",78,173122.32,19737.6,68185.4,173122.32,19737.6,68185.4,204718.85,23863.18,82291.82,204718.85,23863.18,82291.82
2015,"age","3",79,182795.29,19946.9,70690.18,182795.29,19946.9,70690.18,233088.65,24117.74,85407.58,233088.65,24117.74,85407.58
2015,"age","3",80,198456.16,20252.4,73281.88,198456.16,20252.4,73281.88,256058.93,24246.07,87979.47,256058.93,24246.07,87979.47
2015,"age","3",81,227989.2,20500.57,75462.58,227989.2,20500.57,75462.58,273258.96,24570.19,91598.87,273258.96,24570.19,91598.87
2015,"age","3",82,262754.47,20760.45,78858.88,262754.47,20760.45,78858.88,305809.94,24768.41,95546.74,305809.94,24768.41,95546.74
2015,"age","3",83,288123.67,20931.6,81472.89,288123.67,20931.6,81472.89,342673.1,24986.4,99815.94,342673.1,24986.4,99815.94
2015,"age","3",84,312119.57,21168.38,85050.96,312119.57,21168.38,85050.96,388355.18,25301.22,103884.54,388355.18,25301.22,103884.54
2015,"age","3",85,337638.89,21408.15,88900.78,337638.89,21408.15,88900.78,433256.5,25612.82,108495.19,433256.5,25612.82,108495.19
2015,"age","3",86,366731.02,21698.6,93052.61,366731.02,21698.6,93052.61,473170.46,25911.55,113857.33,473170.46,25911.55,113857.33
2015,"age","3",87,397127.63,22024.03,97772.13,397127.63,22024.03,97772.13,513263,26248.09,118200.88,513263,26248.09,118200.88
2015,"age","3",88,437220.66,22282.8,102697.46,437220.66,22282.8,102697.46,549916.22,26544.55,125707.21,549916.22,26544.55,125707.21
2015,"age","3",89,492091.51,22607.85,108246.75,492091.51,22607.85,108246.75,590989.9,26935.51,132348.42,590989.9,26935.51,132348.42
2015,"age","3",90,547657.04,23034.91,113877.16,547657.04,23034.91,113877.16,632443.22,27462.75,140321.38,632443.22,27462.75,140321.38
2015,"age","3",91,595832.58,23434.99,120601.32,595832.58,23434.99,120601.32,724281.31,27987.06,149337.19,724281.31,27987.06,149337.19
2015,"age","3",92,657574.92,23843.16,129934.9,657574.92,23843.16,129934.9,832184.09,28642.01,160930.21,832184.09,28642.01,160930.21
2015,"age","3",93,753767.63,24270.06,140624.23,753767.63,24270.06,140624.23,985189.23,29305.97,172380.08,985189.23,29305.97,172380.08
2015,"age","3",94,985731.46,24785.13,153781.77,985731.46,24785.13,153781.77,1135032.45,29830.53,187372.36,1135032.45,29830.53,187372.36
2015,"age","3",95,1110770.53,25308.12,164801.69,1110770.53,25308.12,164801.69,1355499.01,30602.98,202951.57,1355499.01,30602.98,202951.57
2015,"age","3",96,1459994.54,26039.68,188247.67,1459994.54,26039.68,188247.67,1679207.53,31851.5,226286.35,1679207.53,31851.5,226286.35
2015,"age","3",97,1865051.26,26715.31,221419.97,1865051.26,26715.31,221419.97,2398618.19,33189.77,260423.61,2398618.19,33189.77,260423.61
2015,"age","3",98,2520776,27697.2,264834.11,2520776,27697.2,264834.11,3242113.48,34857.14,336296.19,3242113.48,34857.14,336296.19
2015,"age","3",99,3704951.92,30691.47,334496.02,3704951.92,30691.47,334496.02,4820325.31,37441.75,427749.27,4820325.31,37441.75,427749.27
2015,"age","3",100,20402161.56,52907.84,1637830.87,20402161.56,52907.84,1637830.87,20402161.56,52907.84,1637830.87,20402161.56,52907.84,1637830.87
2015,"age","4",1,-1431.62,0,-68.24,-1431.62,0,-68.24,-1606.4,0,-71.87,-1606.4,0,-71.87
2015,"age","4",2,-1082.45,0,2487.85,-1082.45,0,2487.85,-1205,0,2457.36,-1205,0,2457.36
2015,"age","4",3,-867.62,0,5777,-867.62,0,5777,-1011.79,0,5777.32,-1011.79,0,5777.32
2015,"age","4",4,-689.51,0,7194.57,-689.51,0,7194.57,-759.82,0,7540.53,-759.82,0,7540.53
2015,"age","4",5,-453.73,0,8583.53,-453.73,0,8583.53,-453.73,0,8896.6,-453.73,0,8896.6
2015,"age","4",6,-85.13,0,8918.36,-85.13,0,8918.36,-85.13,0,9458.13,-85.13,0,9458.13
2015,"age","4",7,-8.47,0,9298.89,-8.47,0,9298.89,-8.47,0,9948.36,-8.47,0,9948.36
2015,"age","4",8,0,2425.79,9845.87,0,2425.79,9845.87,0,2816.07,10659.98,0,2816.07,10659.98
2015,"age","4",9,6.55,4170.1,10760.78,6.55,4170.1,10760.78,7.69,4784.89,11115.79,7.69,4784.89,11115.79
2015,"age","4",10,64.75,4909.7,11115.79,64.75,4909.7,11115.79,70.98,5898.3,11988.71,70.98,5898.3,11988.71
2015,"age","4",11,188.97,5764.85,11838.37,188.97,5764.85,11838.37,188.97,6569.87,12682.18,188.97,6569.87,12682.18
2015,"age","4",12,406.79,6224.44,12555.25,406.79,6224.44,12555.25,421.64,6885.73,13103.15,421.64,6885.73,13103.15
2015,"age","4",13,789.91,6713.4,12959.4,789.91,6713.4,12959.4,842.65,7431.21,13590.8,842.65,7431.21,13590.8
2015,"age","4",14,1135.09,7059.69,13365.17,1135.09,7059.69,13365.17,1205.05,8070.7,14656.92,1205.05,8070.7,14656.92
2015,"age","4",15,1376.15,7482.13,13908.57,1376.15,7482.13,13908.57,1508.69,8589.91,15542.16,1508.69,8589.91,15542.16
2015,"age","4",16,1746.58,7897.2,14685.08,1746.58,7897.2,14685.08,1808.44,8897.7,16161.66,1808.44,8897.7,16161.66
2015,"age","4",17,1976.75,8219.64,15373.63,1976.75,8219.64,15373.63,2116.19,9399.3,16890.21,2116.19,9399.3,16890.21
2015,"age","4",18,2387.2,8560.67,15941.44,2387.2,8560.67,15941.44,2594.65,9697.43,17775.69,2594.65,9697.43,17775.69
2015,"age","4",19,2726.75,8870.43,16663.78,2726.75,8870.43,16663.78,3064.92,10077.97,18608.62,3064.92,10077.97,18608.62
2015,"age","4",20,3167.56,9117.79,17330.06,3167.56,9117.79,17330.06,3806.56,10380.15,19249.54,3806.56,10380.15,19249.54
2015,"age","4",21,3991.75,9452.63,18126.43,3991.75,9452.63,18126.43,4315.7,10609.9,19860.12,4315.7,10609.9,19860.12
2015,"age","4",22,4484.88,9703.67,18786.45,4484.88,9703.67,18786.45,4805.18,10935,20539.85,4805.18,10935,20539.85
2015,"age","4",23,5009.83,9969.22,19272.78,5009.83,9969.22,19272.78,5635.15,11184,21212.07,5635.15,11184,21212.07
2015,"age","4",24,5684.42,10157.84,19811.34,5684.42,10157.84,19811.34,6171,11459.41,21863.38,6171,11459.41,21863.38
2015,"age","4",25,6191.71,10394.64,20340.53,6191.71,10394.64,20340.53,6613.83,11819.61,22420.48,6613.83,11819.61,22420.48
2015,"age","4",26,6552.38,10591.57,20864.59,6552.38,10591.57,20864.59,7264.66,12111.6,23080.08,7264.66,12111.6,23080.08
2015,"age","4",27,7124.17,10762.25,21729.67,7124.17,10762.25,21729.67,7893.77,12439.4,23644.33,7893.77,12439.4,23644.33
2015,"age","4",28,7469.62,10935,22037.05,7469.62,10935,22037.05,8631.77,12616.39,24302,8631.77,12616.39,24302
2015,"age","4",29,7953.27,11149.38,22452.32,7953.27,11149.38,22452.32,9224.34,12869.23,24985.08,9224.34,12869.23,24985.08
2015,"age","4",30,8698.54,11313.1,22956.13,8698.54,11313.1,22956.13,9828.37,13211.73,25458.2,9828.37,13211.73,25458.2
2015,"age","4",31,9547.77,11534.71,23501.89,9547.77,11534.71,23501.89,10643.64,13435.2,26209.05,10643.64,13435.2,26209.05
2015,"age","4",32,10326.57,11823.66,24151.64,10326.57,11823.66,24151.64,11329.25,13754.67,27109.43,11329.25,13754.67,27109.43
2015,"age","4",33,11088.05,11998.48,24651.71,11088.05,11998.48,24651.71,12303.45,14001.6,27719.99,12303.45,14001.6,27719.99
2015,"age","4",34,11935.55,12213.63,25036.94,11935.55,12213.63,25036.94,13352.74,14167.2,28411.8,13352.74,14167.2,28411.8
2015,"age","4",35,12923.36,12448.26,25458.2,12923.36,12448.26,25458.2,14506.37,14286.29,28881.13,14506.37,14286.29,28881.13
2015,"age","4",36,13654.35,12575.34,26125.1,13654.35,12575.34,26125.1,15407.38,14548.51,29484.32,15407.38,14548.51,29484.32
2015,"age","4",37,14402.24,12710.61,26586.64,14402.24,12710.61,26586.64,17150.48,14801.56,30495.91,17150.48,14801.56,30495.91
2015,"age","4",38,15607.18,12841.68,27198.47,15607.18,12841.68,27198.47,18648.76,15032.51,31052.41,18648.76,15032.51,31052.41
2015,"age","4",39,16775.96,13054.8,27747.56,16775.96,13054.8,27747.56,19524.07,15203.26,31799.53,19524.07,15203.26,31799.53
2015,"age","4",40,17911.66,13188.47,28461.77,17911.66,13188.47,28461.77,20520.19,15371.33,32485.32,20520.19,15371.33,32485.32
2015,"age","4",41,19414.5,13299.6,28756.86,19414.5,13299.6,28756.86,22075.21,15606.95,33466.06,22075.21,15606.95,33466.06
2015,"age","4",42,20755.87,13449.74,29338.71,20755.87,13449.74,29338.71,23728.38,15779.07,34409.62,23728.38,15779.07,34409.62
2015,"age","4",43,22103.82,13652.87,29933.67,22103.82,13652.87,29933.67,25556.53,15937.16,35265.6,25556.53,15937.16,35265.6
2015,"age","4",44,24146.33,13768.34,30439.52,24146.33,13768.34,30439.52,26945.56,16094.74,35972.33,26945.56,16094.74,35972.33
2015,"age","4",45,25277.96,13923.39,30947.66,25277.96,13923.39,30947.66,28456.88,16270.11,36946.66,28456.88,16270.11,36946.66
2015,"age","4",46,26770.17,14061.66,31626.77,26770.17,14061.66,31626.77,30493.28,16512.6,37575.57,30493.28,16512.6,37575.57
2015,"age","4",47,27778.55,14187.6,32225.9,27778.55,14187.6,32225.9,32690.66,16710.09,38016.42,32690.66,16710.09,38016.42
2015,"age","4",48,29989.34,14289.66,32855.09,29989.34,14289.66,32855.09,34847.33,16854.99,38936.1,34847.33,16854.99,38936.1
2015,"age","4",49,32469.11,14438.4,33590.79,32469.11,14438.4,33590.79,37587.04,17008.4,40101.02,37587.04,17008.4,40101.02
2015,"age","4",50,34432.03,14638.25,34537.09,34432.03,14638.25,34537.09,39255.69,17168.24,40674.48,39255.69,17168.24,40674.48
2015,"age","4",51,37049.14,14767.07,35417.86,37049.14,14767.07,35417.86,41849.61,17429.88,41681.55,41849.61,17429.88,41681.55
2015,"age","4",52,39060.85,14874.14,36357.01,39060.85,14874.14,36357.01,44359.04,17612.66,42626.72,44359.04,17612.66,42626.72
2015,"age","4",53,40865.56,15033.39,36982.96,40865.56,15033.39,36982.96,47616.93,17794.5,43397.82,47616.93,17794.5,43397.82
2015,"age","4",54,42809.67,15184.8,37776.86,42809.67,15184.8,37776.86,51907.18,17936.7,44404.9,51907.18,17936.7,44404.9
2015,"age","4",55,45113.48,15333.12,38526.47,45113.48,15333.12,38526.47,55294.45,18068.58,45559.89,55294.45,18068.58,45559.89
2015,"age","4",56,48330.38,15486,39210.47,48330.38,15486,39210.47,58036.7,18247.77,46506.31,58036.7,18247.77,46506.31
2015,"age","4",57,51269.28,15584.94,40186.38,51269.28,15584.94,40186.38,61267.45,18464.4,47835.16,61267.45,18464.4,47835.16
2015,"age","4",58,54690.54,15716.05,41074,54690.54,15716.05,41074,66134.23,18646.35,49181.87,66134.23,18646.35,49181.87
2015,"age","4",59,60242.65,15812.72,41942.23,60242.65,15812.72,41942.23,70714.71,18754.8,50499.36,70714.71,18754.8,50499.36
2015,"age","4",60,63946.66,15938.51,42812.72,63946.66,15938.51,42812.72,73306.49,18906,51595.1,73306.49,18906,51595.1
2015,"age","4",61,68285.49,16089.88,43372.42,68285.49,16089.88,43372.42,77982.88,19050.5,52917.8,77982.88,19050.5,52917.8
2015,"age","4",62,71377.2,16197.42,44229.98,71377.2,16197.42,44229.98,83408.5,19212,54430.68,83408.5,19212,54430.68
2015,"age","4",63,74347.9,16301.24,45550.15,74347.9,16301.24,45550.15,89395.28,19365.5,55737.45,89395.28,19365.5,55737.45
2015,"age","4",64,78080.75,16471.41,46686.05,78080.75,16471.41,46686.05,95874.27,19549.22,56685.53,95874.27,19549.22,56685.53
2015,"age","4",65,81936.71,16642.89,48538.03,81936.71,16642.89,48538.03,100615.32,19677.54,58072.29,100615.32,19677.54,58072.29
2015,"age","4",66,86681.92,16825.01,49730.1,86681.92,16825.01,49730.1,104894.1,19828.09,59095.78,104894.1,19828.09,59095.78
2015,"age","4",67,91214.69,16926.46,51015.39,91214.69,16926.46,51015.39,109449.15,20011.2,60668.65,109449.15,20011.2,60668.65
2015,"age","4",68,97103.03,17044.27,52587.97,97103.03,17044.27,52587.97,115893.51,20154,61681.23,115893.51,20154,61681.23
2015,"age","4",69,102036.92,17177.68,53960.51,102036.92,17177.68,53960.51,122615.9,20407.36,63818.54,122615.9,20407.36,63818.54
2015,"age","4",70,110363.2,17399.25,55138.03,110363.2,17399.25,55138.03,130491.51,20550.42,65439.44,130491.51,20550.42,65439.44
2015,"age","4",71,118224.95,17528.64,55925.17,118224.95,17528.64,55925.17,137796.01,20721.6,67010.16,137796.01,20721.6,67010.16
2015,"age","4",72,126873.28,17655.71,57458.02,126873.28,17655.71,57458.02,149357.43,20883.73,69014.57,149357.43,20883.73,69014.57
2015,"age","4",73,138541.39,17830.8,58904.77,138541.39,17830.8,58904.77,165634.84,21017.17,70241.91,165634.84,21017.17,70241.91
2015,"age","4",74,147761.42,18032.4,60847.4,147761.42,18032.4,60847.4,179453.01,21123.01,72200.63,179453.01,21123.01,72200.63
2015,"age","4",75,164793.67,18188.4,62108.36,164793.67,18188.4,62108.36,196063.99,21375.6,74073.48,196063.99,21375.6,74073.48
